CMPD_CHEMBLID,exp,smiles,MolecularWeight,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings
CHEMBL1164184,3.3,Fc1cnc(NC(=O)C(CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,438.5460000000001,3.7573000000000034,85.35999999999999,1.0,6.0,7.0,2.0
CHEMBL507722,2.13,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)ncc2F,451.5500000000003,3.9361200000000025,87.97,2.0,7.0,6.0,3.0
CHEMBL138649,3.6,Oc1ccc2OC(=CC(=O)c2c1)c3ccccc3,238.24200000000002,3.165600000000002,50.440000000000005,1.0,3.0,1.0,3.0
CHEMBL275455,2.32,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,528.4310000000002,3.354800000000001,119.39000000000001,2.0,8.0,8.0,2.0
CHEMBL321590,1.53,ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F,292.188,1.4952999999999999,70.92,2.0,4.0,2.0,1.0
CHEMBL123846,3.0,CCCc1c(O)c(ccc1OCCCOc2ccc3C(=O)C=C(Oc3c2CCC)C(=O)O)C(=O)C,482.52900000000034,5.152300000000005,123.27000000000001,2.0,7.0,12.0,3.0
CHEMBL1084863,2.86,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1,326.38100000000003,2.534600000000001,97.97,2.0,5.0,4.0,3.0
CHEMBL1180725,0.2,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,368.4970000000001,4.730800000000005,35.53,0.0,3.0,6.0,2.0
CHEMBL1389370,3.3,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,440.6170000000005,3.7086000000000023,66.41,1.0,8.0,7.0,3.0
CHEMBL1079486,2.0,CC1CC(NC(=O)C)c2ccccc2N1C(=O)c3ccccc3,308.38100000000003,3.302800000000002,49.410000000000004,1.0,2.0,2.0,2.0
CHEMBL1800656,1.92,CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,457.59600000000034,2.925200000000001,94.66000000000001,3.0,6.0,13.0,3.0
CHEMBL151445,0.4,OCC(O)CN1CCN(CC1)c2ccccc2,236.31500000000003,0.16179999999999994,46.940000000000005,2.0,4.0,4.0,1.0
CHEMBL561652,2.63,C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,448.52200000000016,3.350800000000002,114.82000000000001,2.0,8.0,8.0,3.0
CHEMBL2207225,2.49,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,499.56400000000025,3.949100000000003,97.83,1.0,6.0,7.0,3.0
CHEMBL1313395,3.66,Cc1sc2ncnc(N3CCN(CC3)c4ncccn4)c2c1C,326.42900000000003,2.424740000000001,58.040000000000006,0.0,7.0,2.0,3.0
CHEMBL394527,3.27,OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,419.89000000000016,1.9236999999999997,105.66,4.0,5.0,5.0,3.0
CHEMBL260135,2.6,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,287.3260000000001,3.2691000000000017,80.48,2.0,4.0,2.0,4.0
CHEMBL1796297,2.31,O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,453.54200000000014,3.6121000000000025,74.69,2.0,5.0,5.0,3.0
CHEMBL451496,2.1,Oc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(F)c1,273.219,2.0374999999999996,77.84,2.0,4.0,1.0,2.0
CHEMBL2325696,2.8,C[C@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,412.5150000000002,2.883700000000001,88.18,1.0,6.0,4.0,3.0
CHEMBL2158774,3.01,Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,505.4860000000002,5.552920000000006,53.010000000000005,1.0,4.0,8.0,2.0
CHEMBL255536,2.48,COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC,437.54400000000027,3.581900000000002,107.77,3.0,5.0,7.0,2.0
CHEMBL2206523,3.64,CN1CC(c2ccc(Cl)cc2)c3ccccc3C1,257.764,3.9173000000000027,3.24,0.0,1.0,1.0,2.0
CHEMBL1892245,-1.31,OC(=O)CSc1c[nH]c2ccccc12,207.25400000000002,2.3446,53.089999999999996,2.0,2.0,3.0,2.0
CHEMBL1466,1.22,OC1=C(CC2=C(O)c3ccccc3OC2=O)C(=O)Oc4ccccc14,336.29900000000004,2.9014000000000006,100.88000000000001,2.0,6.0,2.0,4.0
CHEMBL1169880,3.49,C[C@@H](Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,543.4610000000001,3.935000000000003,79.81,0.0,6.0,5.0,2.0
CHEMBL2164672,0.9,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCCCC2,277.368,1.4450799999999995,73.2,1.0,3.0,3.0,0.0
CHEMBL2030798,-0.31,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,453.9260000000001,3.823900000000002,100.55000000000001,3.0,5.0,10.0,3.0
CHEMBL661,1.98,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,308.77200000000005,3.5801200000000026,43.07,0.0,4.0,1.0,3.0
CHEMBL2335894,3.05,COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,427.5080000000001,4.649100000000003,89.03,2.0,6.0,8.0,4.0
CHEMBL511115,0.76,COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,343.42300000000006,4.052780000000003,79.55000000000001,1.0,4.0,5.0,1.0
CHEMBL2335123,2.46,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)NCCOCCN)c3C,487.57500000000033,5.120120000000004,86.47,2.0,5.0,10.0,4.0
CHEMBL1777822,0.15,Cc1ccc(cc1c2cc(ccc2OCC(=O)O)C(F)(F)F)C#N,335.281,4.015900000000001,70.32,1.0,3.0,4.0,2.0
CHEMBL1236772,2.91,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,380.4330000000001,3.2436000000000007,112.66,3.0,7.0,5.0,4.0
CHEMBL2177159,2.26,COCCNS(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,428.47400000000016,1.297799999999999,149.19,3.0,8.0,8.0,3.0
CHEMBL1950729,0.87,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)c3ccccc3,428.57700000000017,2.0804000000000005,90.53999999999999,3.0,4.0,7.0,1.0
CHEMBL2178579,2.6,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3,463.3180000000002,3.0760000000000014,110.77,4.0,5.0,4.0,2.0
CHEMBL1194608,0.53,CN1CCC(=CC1)c2cccc(O)c2,189.258,2.1110999999999995,23.47,1.0,2.0,1.0,1.0
CHEMBL267744,-0.84,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,331.17600000000004,3.7493000000000016,63.6,1.0,4.0,5.0,2.0
CHEMBL1201016,1.7,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,557.6070000000002,0.8270000000000004,180.96999999999994,2.0,14.0,10.0,1.0
CHEMBL932,3.97,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,504.6360000000004,-0.017599999999997284,145.44,4.0,12.0,12.0,2.0
CHEMBL556716,2.9,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3,436.5080000000001,4.052880000000003,87.03,1.0,4.0,7.0,3.0
CHEMBL1945031,1.13,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5NC(=O)Sc45)c3)c[nH]c12,516.6670000000001,4.282920000000002,113.16999999999999,6.0,6.0,11.0,5.0
CHEMBL2331754,2.69,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,505.98000000000025,2.8088200000000008,121.69999999999999,2.0,7.0,6.0,3.0
CHEMBL2170989,1.9,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,459.5320000000001,0.9726999999999992,160.44,5.0,10.0,8.0,3.0
CHEMBL1123,3.72,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,309.4940000000001,4.402200000000004,29.54,0.0,3.0,7.0,0.0
CHEMBL442137,1.7,CC12NC(Cc3ccccc13)c4ccccc24,221.303,3.150500000000002,12.03,1.0,1.0,0.0,2.0
CHEMBL2171992,1.74,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,410.5180000000002,2.3225800000000003,85.67,1.0,5.0,5.0,1.0
CHEMBL2181928,2.75,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,325.36800000000005,2.3789,63.690000000000005,1.0,5.0,2.0,2.0
CHEMBL2164690,4.1,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,432.56800000000027,4.154780000000003,88.99000000000001,2.0,3.0,4.0,2.0
CHEMBL73189,2.7,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3,335.79800000000006,4.4967200000000025,55.11,1.0,5.0,3.0,4.0
CHEMBL1689117,0.99,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,442.89600000000013,2.4490000000000007,87.15,1.0,5.0,7.0,2.0
CHEMBL110147,1.84,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13,511.69100000000026,2.9580000000000015,120.78000000000002,4.0,9.0,15.0,3.0
CHEMBL2139925,4.1,CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4,448.54800000000023,4.253300000000003,68.10000000000001,1.0,7.0,7.0,4.0
CHEMBL469727,1.98,COCc1ccoc1C(=O)N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)c3ccc(OC)cc3OC,500.5230000000002,3.4674000000000023,110.47000000000001,2.0,7.0,11.0,3.0
CHEMBL186526,2.65,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,389.4550000000001,4.271220000000003,81.67,3.0,4.0,5.0,3.0
CHEMBL1778866,2.23,COc1cc(F)ccc1c2cncc(CNC3CCC3)n2,287.3380000000001,2.9334000000000016,47.04,1.0,4.0,5.0,2.0
CHEMBL31815,3.7,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,304.3530000000001,3.8063200000000013,66.91,2.0,4.0,4.0,3.0
CHEMBL502,2.41,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,379.5000000000002,4.361100000000004,38.769999999999996,0.0,4.0,6.0,2.0
CHEMBL298700,3.3,CCN(CC)C(=O)c1ccc2[nH]c(c(CCNCCCCc3ccncc3)c2c1)c4cc(C)cc(C)c4,496.6990000000003,6.483740000000007,61.02,2.0,3.0,12.0,4.0
CHEMBL1287853,2.11,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,524.6910000000001,4.823620000000004,108.48000000000002,3.0,8.0,10.0,3.0
CHEMBL1199988,1.85,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5,360.42100000000016,3.2600000000000007,94.78999999999999,2.0,7.0,3.0,4.0
CHEMBL2062558,2.23,Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3,253.24,1.98928,80.0,1.0,5.0,1.0,3.0
CHEMBL398894,2.6,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,381.42100000000005,2.4875,138.68,4.0,7.0,5.0,4.0
CHEMBL247471,3.1,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O,511.9490000000003,6.121100000000005,74.68,1.0,3.0,9.0,3.0
CHEMBL1699517,1.07,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3,333.4130000000002,1.59552,72.39,0.0,6.0,4.0,2.0
CHEMBL23,1.99,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,414.5270000000002,3.368500000000002,59.080000000000005,0.0,6.0,6.0,2.0
CHEMBL168634,0.05,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,300.148,0.72092,69.97,1.0,4.0,2.0,2.0
CHEMBL260374,2.3,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3,292.45199999999994,2.7963000000000005,43.95,2.0,2.0,2.0,1.0
CHEMBL50608,2.2,Nc1cc(nc2ccccc12)c3ccccc3,220.275,3.4840000000000018,38.91,1.0,2.0,1.0,3.0
CHEMBL2010839,1.8,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,459.4760000000002,2.741600000000001,80.04,0.0,7.0,6.0,3.0
CHEMBL1288009,1.82,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,382.4890000000001,3.2347,89.27,3.0,6.0,5.0,3.0
CHEMBL1900528,-0.25,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5,392.52200000000005,2.345700000000001,59.06,1.0,6.0,4.0,2.0
CHEMBL591931,1.27,NC(=N)c1cc2c(cccc2s1)c3ccccc3,252.342,3.8523700000000014,49.870000000000005,2.0,2.0,2.0,3.0
CHEMBL376291,3.1,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1,271.703,3.0695000000000014,37.38,0.0,2.0,2.0,2.0
CHEMBL223166,0.9,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3,299.36999999999995,2.803700000000001,39.72,1.0,4.0,5.0,2.0
CHEMBL1631468,1.86,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,308.345,1.8087999999999997,106.68,2.0,6.0,4.0,3.0
CHEMBL1944689,2.3,O[C@@H](CNCCc1ccc(CNCCc2c(Cl)cccc2Cl)cc1)c3ccc(O)c4NC(=O)Sc34,532.493,4.800000000000004,97.38,5.0,6.0,11.0,4.0
CHEMBL1689122,0.69,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3,438.93300000000016,2.6984000000000012,87.15,1.0,5.0,7.0,2.0
CHEMBL1289349,2.74,Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,344.842,3.6578000000000026,42.43000000000001,0.0,3.0,5.0,2.0
CHEMBL92840,2.15,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F,374.34,2.1662,96.36,2.0,5.0,4.0,2.0
CHEMBL360227,2.4,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N,469.8910000000002,3.3820000000000006,86.87,2.0,4.0,7.0,2.0
CHEMBL2207281,2.06,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,613.5200000000003,1.7396000000000003,161.05999999999997,5.0,8.0,11.0,3.0
CHEMBL1762550,3.44,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,491.5960000000004,2.8570200000000003,99.11000000000001,2.0,10.0,7.0,3.0
CHEMBL177611,0.6,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3,264.756,2.1639999999999997,32.34,1.0,2.0,2.0,1.0
CHEMBL1320527,1.91,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,234.226,2.6663200000000007,39.44,0.0,3.0,3.0,2.0
CHEMBL1414985,2.96,Clc1ccc(cc1)C(=O)Cc2ccccn2,231.682,3.160400000000002,29.96,0.0,2.0,3.0,2.0
CHEMBL6800,1.9,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,437.3190000000002,3.2677000000000014,84.42,1.0,6.0,5.0,3.0
CHEMBL1364572,2.91,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,284.3440000000001,2.721,94.03,3.0,5.0,3.0,3.0
CHEMBL1201117,0.36,COc1ccccc1OCC(O)COC(=O)N,241.24299999999994,0.5302000000000002,91.01,2.0,5.0,6.0,1.0
CHEMBL2003130,3.31,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,256.692,3.243500000000001,45.75,1.0,2.0,1.0,3.0
CHEMBL388525,3.39,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1,228.203,2.3574,70.67,2.0,4.0,0.0,3.0
CHEMBL1778650,0.31,CCC(Oc1ccc(cc1c2ccc(cc2C)S(=O)(=O)CC)C(F)(F)F)C(=O)O,430.44400000000013,4.716420000000004,80.67,1.0,4.0,7.0,2.0
CHEMBL65511,1.97,COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,414.3330000000001,2.9109000000000007,53.09,0.0,4.0,4.0,1.0
CHEMBL457887,1.32,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN(C)C)n2,442.5890000000003,3.6984200000000023,93.00999999999999,1.0,8.0,9.0,3.0
CHEMBL1255840,-0.27,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O,256.34599999999995,1.2635,92.42,3.0,3.0,5.0,0.0
CHEMBL61593,2.12,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,389.8860000000002,1.2295000000000005,118.35999999999999,3.0,5.0,2.0,1.0
CHEMBL1822878,4.3,Oc1ccc(Br)c2ccccc12,223.06900000000002,3.307900000000002,20.23,1.0,1.0,0.0,2.0
CHEMBL1082410,3.3,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C23CCC3)c4ccc(C#N)c(c4)C(F)(F)F,476.4550000000002,4.136580000000003,76.44,1.0,4.0,3.0,2.0
CHEMBL1950849,2.64,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3cccc(F)c3)C2,446.6110000000002,2.6218000000000012,73.47,3.0,4.0,9.0,1.0
CHEMBL22442,2.4,CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)OCc5ccccc5,477.56800000000015,5.275200000000004,85.69000000000001,1.0,6.0,9.0,5.0
CHEMBL2070938,1.3,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,387.5090000000001,1.7704799999999996,89.33,1.0,6.0,4.0,1.0
CHEMBL1778622,1.54,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,356.36499999999995,4.9478000000000035,46.53,1.0,3.0,6.0,2.0
CHEMBL1886566,2.38,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,374.4810000000003,3.033800000000001,67.87,1.0,4.0,6.0,1.0
CHEMBL51583,3.1,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4,290.343,4.461100000000002,34.14,0.0,3.0,1.0,3.0
CHEMBL101311,2.9,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,448.3540000000001,4.571900000000003,82.54,3.0,7.0,9.0,3.0
CHEMBL1944739,-1.0,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,272.74,-0.024099999999998734,110.16,3.0,6.0,5.0,1.0
CHEMBL855,1.88,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,278.39899999999994,3.917520000000003,16.130000000000003,0.0,2.0,4.0,2.0
CHEMBL1806525,2.8,COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,468.5210000000003,3.083680000000001,111.67999999999998,1.0,9.0,5.0,4.0
CHEMBL559078,2.41,CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O,378.8600000000001,2.5203999999999995,96.85,2.0,5.0,8.0,2.0
CHEMBL2024676,3.15,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)CC1,427.4200000000001,4.335500000000004,38.82000000000001,1.0,3.0,5.0,1.0
CHEMBL126048,0.8,Oc1c2ncc3ccccc3c2nn1c4ccccc4,261.284,3.279300000000002,50.940000000000005,1.0,4.0,1.0,4.0
CHEMBL1917440,0.03,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)c4cnccn4,409.89800000000014,5.295920000000003,68.01,1.0,5.0,5.0,4.0
CHEMBL502684,0.2,C(Oc1ccccc1)C2CNCCO2,193.24599999999995,1.0537999999999998,30.49,1.0,3.0,3.0,1.0
CHEMBL1783286,3.4,COc1ncc(C)cc1c2cccc3c(N)c(nnc23)C(=O)NC4CC4,349.3940000000001,2.48322,103.02000000000001,2.0,6.0,4.0,3.0
CHEMBL1689114,1.01,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)c3ccccc3,438.9330000000001,2.700000000000001,87.15,1.0,5.0,7.0,2.0
CHEMBL1947157,3.15,O[C@@H](CNCCc1cccc(CNCCc2c(Cl)cccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,532.493,4.800000000000004,97.38,5.0,6.0,11.0,4.0
CHEMBL535,2.26,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,398.48200000000014,3.3349400000000013,77.23,3.0,3.0,7.0,2.0
CHEMBL2171033,1.5,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,512.4590000000001,4.399500000000003,78.95,1.0,5.0,5.0,2.0
CHEMBL490,1.78,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,329.3710000000001,3.326500000000002,39.72,1.0,4.0,4.0,2.0
CHEMBL178737,1.79,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,496.5270000000002,2.1239999999999997,101.17999999999999,1.0,7.0,2.0,4.0
CHEMBL183425,3.81,CN1CCN(CCCOc2ccc(cc2)c3onc(c3)c4ccc(F)cc4)CC1,395.4780000000002,4.164000000000003,41.74,0.0,5.0,7.0,3.0
CHEMBL1321641,1.51,N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3,276.3,-0.5835199999999992,87.4,0.0,8.0,2.0,1.0
CHEMBL93124,3.5,CNc1ccc(cc1)c2nc3ccc(O)cc3s2,256.33,3.7106000000000012,45.150000000000006,2.0,4.0,2.0,3.0
CHEMBL436381,1.97,CN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,261.29999999999995,1.6945999999999997,39.34,1.0,2.0,1.0,2.0
CHEMBL1586531,3.1,Clc1ccc(cc1)C(=O)\C=C\Sc2nc[nH]n2,265.725,2.9468000000000005,58.64,1.0,4.0,4.0,2.0
CHEMBL228761,2.21,O=C1C2CCC(N2)C(=O)N1Cc3ccccc3,230.267,0.6759999999999993,49.410000000000004,1.0,3.0,2.0,1.0
CHEMBL810,-1.08,CN1N=Nc2c(ncn2C1=O)C(=O)N,194.15399999999997,-2.078099999999999,108.17,1.0,7.0,1.0,2.0
CHEMBL1430414,2.35,Fc1cc2[nH]cnc2cc1Cl,170.57399999999998,2.3554000000000004,28.68,1.0,1.0,0.0,2.0
CHEMBL189181,4.28,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,390.4180000000001,5.064800000000003,79.04,3.0,4.0,6.0,4.0
CHEMBL1910654,3.25,N[C@H](CNC(=O)c1cc2c(cccc2[nH]1)c3ccccc3Cc4ccccc4)C(=O)O,413.4770000000002,3.567400000000002,108.21,4.0,3.0,7.0,4.0
CHEMBL182380,2.86,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(cc4)S(=O)(=O)C,533.7380000000003,5.308200000000006,69.72,1.0,4.0,10.0,3.0
CHEMBL341324,1.67,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,401.9410000000002,3.3166200000000012,79.37,1.0,5.0,7.0,2.0
CHEMBL214637,2.19,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,539.5870000000001,4.0291000000000015,128.29000000000002,4.0,8.0,14.0,4.0
CHEMBL1565348,3.7,CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(C)on3,310.3570000000001,3.373520000000002,72.95,1.0,5.0,5.0,3.0
CHEMBL552512,1.15,O=C(CC1CCCCCC1)Nc2cccc3C(=O)N(C=Cc23)[C@H]4CCNC4,367.49300000000017,3.834900000000003,63.13,2.0,4.0,4.0,2.0
CHEMBL421,-0.58,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,398.4000000000001,3.7016000000000018,141.31,3.0,7.0,6.0,3.0
CHEMBL370152,2.96,OC(=O)c1c(Sc2ccccc2)c3cc(Cl)ccc3n1Cc4ccc(Cl)cc4,428.34000000000015,6.845800000000003,42.23,1.0,3.0,5.0,4.0
CHEMBL2059872,3.1,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(CN5CCOCC5)s4,500.6240000000003,5.177020000000004,76.58,1.0,7.0,8.0,4.0
CHEMBL1531981,1.63,Cc1oc(cc1C(=O)Nc2cccc(c2)C(=O)O)c3ccccc3,321.33200000000005,4.205520000000002,79.54,2.0,3.0,4.0,3.0
CHEMBL1944652,3.86,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc5cccnc45,507.65300000000025,6.953800000000007,36.440000000000005,0.0,3.0,7.0,4.0
CHEMBL168073,2.63,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,368.377,1.9689000000000003,86.71000000000001,2.0,4.0,6.0,1.0
CHEMBL380130,3.8,COc1ccc2NC(=O)C(NC(=O)c3ccccc3OC)N=C(c4ccccc4)c2c1,415.4490000000002,3.2494000000000014,89.02000000000001,2.0,5.0,5.0,3.0
